Id,SalePrice
2735,134961.28565178165
2736,142618.93846605523
2737,123879.82495681537
2738,133269.57503398266
2739,159072.7917174743
2740,135662.18767690437
2741,149528.06364655332
2742,152732.72564562107
2743,150401.50265707067
2744,146886.44261670567
2745,137464.13604927852
2746,135194.22701980514
2747,153231.7924853896
2748,123980.20149408377
2749,130658.6074997103
2750,135598.7203156566
2751,130369.80857799429
2752,233429.26523069988
2753,154157.2188427877
2754,195726.0293214618
2755,126363.97573460813
2756,97263.050205502
2757,72255.10325187596
2758,91084.84094813894
2759,156239.71576500707
2760,140479.81527150085
2761,146899.2038331529
2762,146429.16629268962
2763,190334.33237012452
2764,169371.92744325384
2765,261527.12614327043
2766,146287.8020580771
2767,91228.08002712834
2768,127595.33973235932
2769,124033.19809447501
2770,156058.23778116872
2771,119385.8830353396
2772,125930.69030122107
2773,144349.32028841996
2774,139263.41630111827
2775,137237.6287243508
2776,146161.89594494939
2777,148635.8623898158
2778,129433.05174811301
2779,124365.38071756304
2780,110144.43010140695
2781,103639.9450408315
2782,100330.3613499763
2783,104868.86446320348
2784,130268.59732066827
2785,137695.57963452378
2786,81526.67210989293
2787,117938.96647446815
2788,88507.81616338111
2789,217811.0192354202
2790,93758.99349148631
2791,117147.76396790094
2792,87078.89973333335
2793,167389.57023152948
2794,106289.10625336894
2795,116899.12794514863
2796,102730.99028100894
2797,186306.4188725386
2798,123458.07445602736
2799,116757.94511010093
2800,77589.52034668665
2801,113433.80047034052
2802,140137.0401746753
2803,154488.00228849187
2804,148654.83822456704
2805,95772.65545671011
2806,95405.69561088587
2807,154451.46454213557
2808,149362.82166598123
2809,133747.5014677128
2810,136445.05465099815
2811,156723.37685919768
2812,145476.3869969696
2813,159157.8416722457
2814,163200.60445947672
2815,98305.55192629865
2816,250450.26979148624
2817,135180.52773783173
2818,132730.2089119435
2819,178122.91401371063
2820,132410.42963950225
2821,106687.85081969321
2822,185958.50009549916
2823,222582.4971432401
2824,176991.61015894657
2825,155255.27918553393
2826,135292.27110498017
2827,143067.34965122645
2828,205396.14204751933
2829,168673.34879662743
2830,233773.6823321788
2831,191579.79577014953
2832,219990.4344169997
2833,295443.5524526697
2834,218254.40837925684
2835,217478.43309772716
2836,194420.39695538778
2837,166486.72926698026
2838,145977.88585367965
2839,181014.20857775412
2840,194749.4817348534
2841,204909.79812733928
2842,221716.24861800918
2843,148605.5469448414
2844,157184.66939792433
2845,124345.06397620069
2846,213808.99190361035
2847,199377.80051529032
2848,221663.95119294606
2849,213557.10643134904
2850,280115.9905393938
2851,236566.60348647187
2852,225904.04637067657
2853,236092.09468304465
2854,139690.61653318888
2855,197617.40173507849
2856,211470.5817648712
2857,191474.54635153484
2858,197652.07910342613
2859,141852.12428318904
2860,126423.86881775994
2861,125437.12928924951
2862,194632.18850503545
2863,122848.04289978347
2864,259533.28368181255
2865,141546.95499231602
2866,136815.97085198408
2867,97776.63129994729
2868,112029.39776847049
2869,124139.12380721496
2870,157710.41409816017
2871,108994.16248744591
2872,64030.838013325556
2873,105728.79049896219
2874,142469.64743795092
2875,115463.07000725105
2876,160982.00467427855
2877,145726.1298520563
2878,168039.99761886706
2879,147639.45238196247
2880,107662.7390318676
2881,149820.92419119756
2882,162859.8926653681
2883,169520.87249368674
2884,180571.18569390333
2885,180794.9064896824
2886,197130.7183415168
2887,104319.2177137085
2888,127085.33304353434
2889,63708.93996148021
2890,88284.33808465065
2891,134372.32512449482
2892,63186.658578471535
2893,109678.80750191204
2894,65030.99580964593
2895,319351.50916865066
2896,287877.41678134946
2897,199901.0423127371
2898,150199.72404872454
2899,231362.33018928565
2900,158941.8307428598
2901,187536.78552979793
2902,182009.94107301603
2903,344384.7917773808
2904,351809.65180057747
2905,115924.18587034909
2906,200194.44496742415
2907,117476.76457623205
2908,128952.08287402242
2909,143639.21891183258
2910,84335.35631631144
2911,86160.48864165282
2912,155357.85064837936
2913,89768.11669726385
2914,84762.60127472538
2915,85533.02894182496
2916,86635.92658348322
2917,153200.82652553
2918,115675.11539848479
2919,226873.35036601467
